split,frame,hand_slot,recovered_tool,containment,margin,img_h,img_w
train,08_1_0734,Right Hand Tool,Raspatory,0.9047,0.7618,1080,1920
train,01_1_0494,Right Hand Tool,Bipolar Forceps,1.0,0.9436,1080,1920
train,13_1_1110,Right Hand Tool,Needle Holders,1.0,1.0,1080,1920
train,15_1_0255,Right Hand Tool,Scissors,0.9936,0.9931,1080,1920
train,12_1_0473,Left Hand Tool,Tweezers,1.0,0.6379,1080,1920
train,08_1_1224,Left Hand Tool,Tweezers,0.9756,0.6027,1080,1920
train,13_1_0986,Right Hand Tool,Needle Holders,1.0,0.9813,1080,1920
train,01_1_0533,Left Hand Tool,Gauze,1.0,0.9991,1080,1920
train,13_1_0733,Left Hand Tool,Tweezers,0.0849,0.0849,1080,1920
train,13_1_1019,Right Hand Tool,Needle Holders,0.0,0.0,1080,1920
train,15_1_0615,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,06_1_1027,Left Hand Tool,Tweezers,0.9499,0.7739,1080,1920
train,11_1_0843,Left Hand Tool,Gauze,1.0,0.6462,1080,1920
train,13_1_0872,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,15_1_0239,Left Hand Tool,Gauze,1.0,1.0,1080,1920
train,15_1_0446,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,13_1_0148,Left Hand Tool,Gauze,1.0,0.9576,1080,1920
train,06_1_1332,Right Hand Tool,Needle Holders,0.9984,0.6923,1080,1920
train,11_1_0541,Right Hand Tool,Scissors,1.0,1.0,1080,1920
train,01_1_0551,Right Hand Tool,Bipolar Forceps,0.9992,0.9985,1080,1920
train,06_1_0751,Left Hand Tool,Tweezers,0.9476,0.873,1080,1920
train,02_1_0640,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,02_1_0756,Left Hand Tool,Tweezers,0.9292,0.9292,1080,1920
train,13_1_0752,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,01_1_1027,Right Hand Tool,Needle Holders,1.0,1.0,1080,1920
train,13_1_0187,Right Hand Tool,Scissors,1.0,0.976,1080,1920
train,01_1_0484,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,11_1_1125,Right Hand Tool,Needle Holders,1.0,1.0,1080,1920
train,11_1_0655,Left Hand Tool,Tweezers,1.0,0.9999,1080,1920
train,13_1_0522,Left Hand Tool,Needle Holders,0.0,0.0,1080,1920
train,08_1_0863,Left Hand Tool,Suction Cannula,0.9991,0.7532,1080,1920
train,13_1_0730,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,06_1_1338,Left Hand Tool,Forceps,1.0,0.7635,1080,1920
train,11_1_1264,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,15_1_0623,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,06_1_0530,Right Hand Tool,Scissors,0.9939,0.83,1080,1920
train,01_1_1242,Right Hand Tool,Needle Holders,0.9988,0.9988,1080,1920
train,13_1_0903,Right Hand Tool,Tweezers,0.0,0.0,1080,1920
train,08_1_1048,Right Hand Tool,Scissors,1.0,0.5566,1080,1920
train,01_1_1152,Right Hand Tool,Needle Holders,0.9984,0.9984,1080,1920
train,11_1_1259,Right Hand Tool,Needle Holders,1.0,1.0,1080,1920
train,11_1_0840,Left Hand Tool,Tweezers,1.0,0.5552,1080,1920
train,15_1_0395,Left Hand Tool,Suction Cannula,0.9742,0.9742,1080,1920
train,01_1_1130,Left Hand Tool,Tweezers,0.9966,0.9966,1080,1920
train,15_1_0389,Right Hand Tool,Scalpel,0.9914,0.9914,1080,1920
train,02_1_0441,Right Hand Tool,Gauze,0.9969,0.9969,1080,1920
train,13_1_0865,Right Hand Tool,Needle Holders,1.0,1.0,1080,1920
train,01_1_1225,Left Hand Tool,Tweezers,0.9904,0.9904,1080,1920
train,06_1_0859,Right Hand Tool,Scissors,1.0,0.9533,1080,1920
train,15_1_0282,Left Hand Tool,Tweezers,0.9998,0.9997,1080,1920
train,06_1_0692,Right Hand Tool,Raspatory,1.0,0.9483,1080,1920
train,12_1_1153,Right Hand Tool,Suction Cannula,1.0,1.0,1080,1920
train,02_1_0602,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,01_1_0458,Left Hand Tool,Gauze,0.9985,0.5386,1080,1920
train,08_1_1227,Left Hand Tool,Tweezers,1.0,0.8595,1080,1920
train,08_1_1271,Right Hand Tool,Needle Holders,0.9925,0.924,1080,1920
train,01_1_0647,Left Hand Tool,Gauze,1.0,1.0,1080,1920
train,11_1_0827,Left Hand Tool,Gauze,1.0,0.4292,1080,1920
train,12_1_0686,Left Hand Tool,Gauze,1.0,0.4985,1080,1920
train,02_1_0698,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,01_1_1196,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,12_1_0687,Right Hand Tool,Suction Cannula,1.0,0.0,1080,1920
train,11_1_0743,Right Hand Tool,Scissors,1.0,1.0,1080,1920
train,01_1_0261,Left Hand Tool,Syringe,1.0,1.0,1080,1920
train,06_1_1351,Left Hand Tool,Tweezers,0.922,0.5873,1080,1920
train,13_1_0517,Right Hand Tool,Tweezers,0.0,0.0,1080,1920
train,12_1_0632,Left Hand Tool,Gauze,1.0,0.0641,1080,1920
train,01_1_0894,Left Hand Tool,Tweezers,0.97,0.97,1080,1920
train,15_1_0441,Right Hand Tool,Raspatory,0.9989,0.9952,1080,1920
train,01_1_0662,Left Hand Tool,Tweezers,1.0,0.9106,1080,1920
train,13_1_0962,Right Hand Tool,Gauze,0.0,0.0,1080,1920
train,01_1_0852,Right Hand Tool,Needle Holders,1.0,1.0,1080,1920
train,01_1_0347,Right Hand Tool,Scalpel,1.0,0.7236,1080,1920
train,13_1_0238,Right Hand Tool,Scissors,1.0,1.0,1080,1920
train,13_1_1055,Right Hand Tool,Needle Holders,1.0,1.0,1080,1920
train,01_1_0885,Left Hand Tool,Tweezers,0.9924,0.9924,1080,1920
train,01_1_1217,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,13_1_0150,Right Hand Tool,Bipolar Forceps,1.0,1.0,1080,1920
train,13_1_1027,Right Hand Tool,Needle Holders,1.0,1.0,1080,1920
train,11_1_0651,Left Hand Tool,Tweezers,1.0,0.9887,1080,1920
train,06_1_0359,Two Hands Tool,Scalpel,1.0,0.6666,1080,1920
train,13_1_1092,Right Hand Tool,Needle Holders,0.5652,0.5652,1080,1920
train,08_1_1077,Right Hand Tool,Scalpel,0.9956,0.223,1080,1920
train,01_1_0648,Right Hand Tool,Bipolar Forceps,0.9998,0.9998,1080,1920
train,13_1_0492,Right Hand Tool,Scissors,0.0,0.0,1080,1920
train,06_1_0522,Left Hand Tool,Suction Cannula,0.9391,0.9391,1080,1920
train,08_1_0473,Right Hand Tool,Mouth Gag,0.9764,0.0013,1080,1920
train,13_1_0471,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,13_1_1127,Right Hand Tool,Needle Holders,0.0,0.0,1080,1920
train,11_1_0989,Right Hand Tool,Scissors,1.0,1.0,1080,1920
train,01_1_0651,Right Hand Tool,Scissors,0.9828,0.9658,1080,1920
train,13_1_0315,Left Hand Tool,Tweezers,0.2222,0.2138,1080,1920
train,06_1_1221,Right Hand Tool,Needle Holders,1.0,0.852,1080,1920
train,13_1_1142,Right Hand Tool,Needle Holders,1.0,1.0,1080,1920
train,08_1_0818,Right Hand Tool,Scissors,1.0,0.9079,1080,1920
train,08_1_1156,Right Hand Tool,Raspatory,0.9983,0.8535,1080,1920
train,13_1_0630,Left Hand Tool,Scalpel,0.0,0.0,1080,1920
train,15_1_0483,Two Hands Tool,Scalpel,1.0,1.0,1080,1920
train,02_1_0402,Left Hand Tool,Tweezers,1.0,0.9993,1080,1920
train,08_1_0443,Left Hand Tool,Suction Cannula,1.0,0.67,1080,1920
train,06_1_0783,Left Hand Tool,Tweezers,0.9566,0.8527,1080,1920
train,13_1_1121,Right Hand Tool,Needle Holders,0.0,0.0,1080,1920
train,13_1_0701,Left Hand Tool,Needle Holders,0.0402,0.0402,1080,1920
train,11_1_0832,Right Hand Tool,Scissors,1.0,0.9399,1080,1920
train,13_1_0826,Left Hand Tool,Tweezers,0.0249,0.0249,1080,1920
train,13_1_0987,Right Hand Tool,Needle Holders,0.9963,0.9963,1080,1920
train,08_1_1144,Right Hand Tool,Scissors,0.9977,0.9977,1080,1920
train,06_1_1032,Right Hand Tool,Scissors,0.9997,0.9226,1080,1920
train,13_1_0728,Left Hand Tool,Tweezers,0.0643,0.0643,1080,1920
train,11_1_0454,Right Hand Tool,Gauze,1.0,1.0,1080,1920
train,06_1_0595,Right Hand Tool,Scissors,1.0,0.8248,1080,1920
train,06_1_0776,Left Hand Tool,Gauze,0.99,0.5057,1080,1920
train,06_1_1035,Left Hand Tool,Tweezers,0.9963,0.935,1080,1920
train,12_1_1592,Two Hands Tool,Scissors,1.0,1.0,1080,1920
train,11_1_0642,Right Hand Tool,Bipolar Forceps,1.0,0.7708,1080,1920
train,13_1_0299,Left Hand Tool,Tweezers,1.0,0.509,1080,1920
train,06_1_0749,Right Hand Tool,Scissors,1.0,1.0,1080,1920
train,12_1_0819,Left Hand Tool,Retractor,1.0,1.0,1080,1920
train,06_1_1443,Left Hand Tool,Suction Cannula,0.9441,0.5696,1080,1920
train,13_1_0815,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,11_1_1078,Right Hand Tool,Needle Holders,1.0,1.0,1080,1920
train,08_1_0488,Left Hand Tool,Suction Cannula,0.9969,0.5593,1080,1920
train,01_1_0444,Right Hand Tool,Scissors,0.9694,0.9181,1080,1920
train,06_1_1046,Right Hand Tool,Raspatory,0.9967,0.9967,1080,1920
train,11_1_0481,Left Hand Tool,Retractor,1.0,1.0,1080,1920
train,11_1_1157,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,11_1_0582,Right Hand Tool,Scissors,1.0,1.0,1080,1920
train,13_1_0762,Right Hand Tool,Needle Holders,1.0,1.0,1080,1920
train,01_1_0344,Two Hands Tool,Scalpel,1.0,0.9809,1080,1920
train,01_1_0857,Right Hand Tool,Needle Holders,0.9813,0.9813,1080,1920
train,01_1_0873,Right Hand Tool,Needle Holders,0.9986,0.9986,1080,1920
train,08_1_0419,Right Hand Tool,Scissors,0.9492,0.4412,1080,1920
train,13_1_0873,Right Hand Tool,Needle Holders,0.2767,0.2767,1080,1920
train,13_1_0681,Right Hand Tool,Gauze,0.1252,0.1252,1080,1920
train,01_1_0892,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,08_1_0562,Right Hand Tool,Mouth Gag,1.0,0.0166,1080,1920
train,13_1_0638,Left Hand Tool,Tweezers,0.0831,0.0831,1080,1920
train,06_1_0554,Left Hand Tool,Suction Cannula,1.0,1.0,1080,1920
train,08_1_1219,Left Hand Tool,Tweezers,0.9956,0.7913,1080,1920
train,13_1_0935,Right Hand Tool,Scalpel,0.2556,0.2362,1080,1920
train,01_1_0482,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,08_1_0351,Right Hand Tool,Scalpel,0.9938,0.0,1080,1920
train,06_1_0933,Right Hand Tool,Raspatory,0.9797,0.8736,1080,1920
train,06_1_1242,Left Hand Tool,Tweezers,0.9953,0.916,1080,1920
train,12_1_0544,Left Hand Tool,Forceps,1.0,0.2604,1080,1920
train,01_1_1028,Left Hand Tool,Tweezers,0.9994,0.9994,1080,1920
train,08_1_1170,Two Hands Tool,Retractor,1.0,0.703,1080,1920
train,11_1_0632,Right Hand Tool,Gauze,1.0,1.0,1080,1920
train,06_1_0572,Left Hand Tool,Suction Cannula,0.9984,0.9558,1080,1920
train,11_1_0623,Right Hand Tool,Scissors,1.0,1.0,1080,1920
train,08_1_0596,Right Hand Tool,Scissors,1.0,0.5822,1080,1920
train,02_1_0609,Right Hand Tool,Needle Holders,1.0,1.0,1080,1920
train,13_1_1060,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,06_1_0904,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,12_1_0467,Left Hand Tool,Suction Cannula,1.0,0.8365,1080,1920
train,06_1_0540,Left Hand Tool,Suction Cannula,0.9998,0.9823,1080,1920
train,08_1_1448,Right Hand Tool,Needle Holders,0.9848,0.5913,1080,1920
train,15_1_0189,Right Hand Tool,Syringe,1.0,1.0,1080,1920
train,12_1_0503,Left Hand Tool,Hook,1.0,1.0,1080,1920
train,13_1_1036,Two Hands Tool,Needle Holders,1.0,0.9939,1080,1920
train,11_1_0694,Right Hand Tool,Scissors,1.0,0.7559,1080,1920
train,01_1_0578,Left Hand Tool,Gauze,1.0,0.9291,1080,1920
train,12_1_0480,Two Hands Tool,Suction Cannula,1.0,0.8792,1080,1920
train,02_1_0395,Left Hand Tool,Tweezers,0.9985,0.9985,1080,1920
train,08_1_0763,Right Hand Tool,Mouth Gag,0.9862,0.0046,1080,1920
train,12_1_0473,Right Hand Tool,Suction Cannula,1.0,0.8617,1080,1920
train,13_1_0922,Right Hand Tool,Scalpel,1.0,1.0,1080,1920
train,12_1_0546,Left Hand Tool,Forceps,1.0,0.2499,1080,1920
train,06_1_0609,Two Hands Tool,Raspatory,1.0,0.8809,1080,1920
train,02_1_0720,Right Hand Tool,Needle Holders,0.9104,0.9104,1080,1920
train,02_1_0438,Right Hand Tool,Gauze,1.0,0.6147,1080,1920
train,08_1_0587,Right Hand Tool,Scissors,0.9952,0.0,1080,1920
train,13_1_0319,Right Hand Tool,Gauze,0.1274,0.1034,1080,1920
train,06_1_1036,Left Hand Tool,Tweezers,0.9818,0.9753,1080,1920
train,15_1_0186,Left Hand Tool,Gauze,0.9994,0.9172,1080,1920
train,12_1_0478,Two Hands Tool,Suction Cannula,1.0,0.8813,1080,1920
train,11_1_0630,Right Hand Tool,Scissors,1.0,1.0,1080,1920
train,13_1_0824,Left Hand Tool,Tweezers,0.3963,0.3963,1080,1920
train,15_1_0609,Left Hand Tool,Tweezers,1.0,0.9953,1080,1920
train,13_1_0812,Right Hand Tool,Scalpel,0.7047,0.7047,1080,1920
train,08_1_0418,Right Hand Tool,Scissors,0.9998,0.9452,1080,1920
train,02_1_0758,Right Hand Tool,Tweezers,0.9858,0.9858,1080,1920
train,01_1_0609,Right Hand Tool,Needle Holders,1.0,1.0,1080,1920
train,13_1_0933,Left Hand Tool,Tweezers,1.0,0.9179,1080,1920
train,13_1_0849,Left Hand Tool,Tweezers,0.8274,0.8274,1080,1920
train,12_1_0474,Two Hands Tool,Suction Cannula,1.0,0.9025,1080,1920
train,08_1_0750,Left Hand Tool,Suction Cannula,0.9945,0.6431,1080,1920
train,13_1_0960,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,11_1_1203,Right Hand Tool,Needle Holders,1.0,1.0,1080,1920
train,15_1_0532,Right Hand Tool,Raspatory,0.9987,0.9946,1080,1920
train,13_1_0486,Right Hand Tool,Scissors,0.0,0.0,1080,1920
train,13_1_0522,Right Hand Tool,Tweezers,0.0768,0.0768,1080,1920
train,06_1_0641,Left Hand Tool,Suction Cannula,0.9574,0.9574,1080,1920
train,13_1_1064,Right Hand Tool,Needle Holders,1.0,1.0,1080,1920
train,01_1_1044,Left Hand Tool,Tweezers,0.996,0.996,1080,1920
train,06_1_0657,Right Hand Tool,Scissors,0.9948,0.9948,1080,1920
train,11_1_1131,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,13_1_0780,Right Hand Tool,Needle Holders,1.0,1.0,1080,1920
train,13_1_0932,Right Hand Tool,Scalpel,0.1995,0.1995,1080,1920
train,15_1_0648,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,01_1_0587,Right Hand Tool,Bipolar Forceps,0.9991,0.974,1080,1920
train,06_1_1291,Right Hand Tool,Gauze,0.9987,0.9799,1080,1920
train,13_1_0383,Right Hand Tool,Tweezers,0.0,0.0,1080,1920
train,13_1_0928,Right Hand Tool,Scalpel,1.0,1.0,1080,1920
train,12_1_0247,Left Hand Tool,Gauze,1.0,0.6233,1080,1920
train,08_1_1273,Left Hand Tool,Retractor,0.9968,0.0109,1080,1920
train,06_1_1462,Left Hand Tool,Suction Cannula,0.9606,0.8808,1080,1920
train,11_1_1106,Right Hand Tool,Needle Holders,1.0,1.0,1080,1920
train,13_1_0389,Right Hand Tool,Tweezers,0.0,0.0,1080,1920
train,11_1_1219,Right Hand Tool,Needle Holders,1.0,1.0,1080,1920
train,15_1_0364,Right Hand Tool,Scalpel,0.9981,0.9981,1080,1920
train,01_1_0418,Left Hand Tool,Tweezers,0.9492,0.6169,1080,1920
train,08_1_1105,Right Hand Tool,Scissors,0.9978,0.9938,1080,1920
train,13_1_0704,Right Hand Tool,Needle Holders,1.0,1.0,1080,1920
train,06_1_1048,Left Hand Tool,Tweezers,1.0,0.7942,1080,1920
train,15_1_0625,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,08_1_0781,Left Hand Tool,Tweezers,0.9853,0.5248,1080,1920
train,13_1_1124,Left Hand Tool,Needle Holders,0.0,0.0,1080,1920
train,11_1_0974,Right Hand Tool,Syringe,1.0,1.0,1080,1920
train,02_1_0742,Left Hand Tool,Tweezers,0.9813,0.9114,1080,1920
train,06_1_1302,Right Hand Tool,Mouth Gag,0.9938,0.0426,1080,1920
train,08_1_0423,Left Hand Tool,Tweezers,0.9962,0.8278,1080,1920
train,08_1_1596,Left Hand Tool,Suction Cannula,1.0,0.9199,1080,1920
train,13_1_0437,Right Hand Tool,Scalpel,0.2589,0.2589,1080,1920
train,08_1_0227,Left Hand Tool,Mouth Gag,1.0,0.0051,1080,1920
train,11_1_0624,Left Hand Tool,Tweezers,1.0,0.9484,1080,1920
train,15_1_0278,Right Hand Tool,Scissors,1.0,1.0,1080,1920
train,12_1_0541,Right Hand Tool,Suction Cannula,1.0,0.3618,1080,1920
train,13_1_1026,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,08_1_0544,Right Hand Tool,Raspatory,0.9995,0.8994,1080,1920
train,02_1_0598,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,01_1_0667,Right Hand Tool,Bipolar Forceps,1.0,0.959,1080,1920
train,01_1_0433,Left Hand Tool,Tweezers,1.0,0.8021,1080,1920
train,08_1_1548,Right Hand Tool,Needle Holders,1.0,0.0306,1080,1920
train,06_1_0692,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,06_1_1390,Right Hand Tool,Scissors,0.9775,0.9079,1080,1920
train,02_1_0589,Right Hand Tool,Needle Holders,0.9398,0.9393,1080,1920
train,01_1_1267,Right Hand Tool,Needle Holders,0.9987,0.9987,1080,1920
train,08_1_0422,Right Hand Tool,Scissors,1.0,0.7714,1080,1920
train,01_1_0609,Left Hand Tool,Gauze,1.0,0.9959,1080,1920
train,01_1_0475,Right Hand Tool,Scissors,1.0,1.0,1080,1920
train,11_1_0508,Right Hand Tool,Scissors,1.0,0.2166,1080,1920
train,13_1_0832,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,08_1_0784,Left Hand Tool,Tweezers,0.9997,0.9958,1080,1920
train,08_1_1022,Left Hand Tool,Suction Cannula,0.9632,0.7669,1080,1920
train,08_1_1225,Left Hand Tool,Tweezers,1.0,0.6632,1080,1920
train,13_1_0932,Left Hand Tool,Tweezers,0.462,0.462,1080,1920
train,11_1_0540,Right Hand Tool,Scissors,1.0,1.0,1080,1920
train,01_1_0768,Left Hand Tool,Gauze,1.0,0.7123,1080,1920
train,08_1_0813,Left Hand Tool,Tweezers,0.9999,0.9275,1080,1920
train,06_1_1226,Right Hand Tool,Scissors,0.991,0.4324,1080,1920
train,12_1_0610,Right Hand Tool,Suction Cannula,1.0,0.2658,1080,1920
train,11_1_0938,Right Hand Tool,Bipolar Forceps,1.0,0.5212,1080,1920
train,12_1_0643,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,11_1_0546,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,11_1_0320,Right Hand Tool,Syringe,1.0,1.0,1080,1920
train,06_1_0936,Left Hand Tool,Tweezers,1.0,0.5216,1080,1920
train,13_1_0956,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,11_1_0529,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,12_1_0460,Two Hands Tool,Suction Cannula,1.0,0.8649,1080,1920
train,08_1_1326,Right Hand Tool,Needle Holders,1.0,0.5883,1080,1920
train,02_1_0437,Left Hand Tool,Tweezers,0.993,0.9928,1080,1920
train,02_1_0418,Right Hand Tool,Gauze,0.998,0.5919,1080,1920
train,08_1_1027,Left Hand Tool,Suction Cannula,0.9987,0.9427,1080,1920
train,01_1_0470,Left Hand Tool,Tweezers,1.0,0.052,1080,1920
train,15_1_0619,Left Hand Tool,Tweezers,0.9967,0.9967,1080,1920
train,13_1_0630,Right Hand Tool,Scalpel,1.0,1.0,1080,1920
train,01_1_1256,Right Hand Tool,Needle Holders,0.9864,0.9744,1080,1920
train,13_1_0743,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,11_1_0404,Left Hand Tool,Hook,1.0,1.0,1080,1920
train,13_1_0731,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,02_1_0406,Left Hand Tool,Tweezers,0.9979,0.9979,1080,1920
train,08_1_0588,Right Hand Tool,Mouth Gag,1.0,0.0009,1080,1920
train,12_1_0630,Left Hand Tool,Gauze,1.0,0.1139,1080,1920
train,13_1_1171,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,06_1_1114,Left Hand Tool,Tweezers,0.9679,0.8171,1080,1920
train,08_1_0522,Left Hand Tool,Suction Cannula,0.6101,0.3515,1080,1920
train,13_1_0710,Right Hand Tool,Needle Holders,0.3133,0.3133,1080,1920
train,11_1_0808,Right Hand Tool,Gauze,0.06,0.06,1080,1920
train,11_1_1237,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,01_1_0325,Right Hand Tool,Scalpel,1.0,1.0,1080,1920
train,13_1_0994,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,15_1_0555,Right Hand Tool,Raspatory,0.9991,0.9109,1080,1920
train,01_1_1203,Right Hand Tool,Needle Holders,1.0,1.0,1080,1920
train,01_1_0953,Left Hand Tool,Tweezers,0.9942,0.9942,1080,1920
train,02_1_0478,Left Hand Tool,Tweezers,1.0,0.679,1080,1920
train,06_1_1234,Right Hand Tool,Needle Holders,0.9887,0.7374,1080,1920
train,13_1_0455,Right Hand Tool,Scalpel,1.0,1.0,1080,1920
train,08_1_1152,Left Hand Tool,Suction Cannula,0.9575,0.6147,1080,1920
train,08_1_1317,Right Hand Tool,Needle Holders,0.9985,0.5294,1080,1920
train,06_1_0393,Left Hand Tool,Suction Cannula,1.0,0.4395,1080,1920
train,13_1_0652,Right Hand Tool,Electric Cautery,1.0,1.0,1080,1920
train,01_1_0386,Right Hand Tool,Bipolar Forceps,0.9791,0.8927,1080,1920
train,06_1_0606,Right Hand Tool,Raspatory,1.0,0.9114,1080,1920
train,12_1_0612,Right Hand Tool,Suction Cannula,1.0,0.1552,1080,1920
train,12_1_1157,Right Hand Tool,Suction Cannula,1.0,1.0,1080,1920
train,08_1_1086,Left Hand Tool,Suction Cannula,0.9896,0.9116,1080,1920
train,01_1_1263,Right Hand Tool,Needle Holders,0.9994,0.9994,1080,1920
train,15_1_0322,Right Hand Tool,Scalpel,1.0,1.0,1080,1920
train,08_1_1477,Right Hand Tool,Needle Holders,0.9984,0.6103,1080,1920
train,06_1_1092,Right Hand Tool,Bipolar Forceps,0.9991,0.5743,1080,1920
train,06_1_0296,Two Hands Tool,Syringe,1.0,0.1078,1080,1920
train,11_1_1145,Right Hand Tool,Needle Holders,1.0,1.0,1080,1920
train,15_1_0632,Right Hand Tool,Raspatory,0.9978,0.9895,1080,1920
train,13_1_0156,Right Hand Tool,Bipolar Forceps,1.0,0.9659,1080,1920
train,08_1_0431,Right Hand Tool,Raspatory,0.9991,0.7464,1080,1920
train,13_1_0571,Left Hand Tool,Tweezers,0.2359,0.2359,1080,1920
train,06_1_1136,Left Hand Tool,Tweezers,0.9977,0.926,1080,1920
train,11_1_1121,Right Hand Tool,Needle Holders,1.0,1.0,1080,1920
train,01_1_0301,Left Hand Tool,Gauze,1.0,1.0,1080,1920
train,01_1_0372,Left Hand Tool,Tweezers,1.0,0.8733,1080,1920
train,13_1_0722,Left Hand Tool,Tweezers,0.0,0.0,1080,1920
train,13_1_0777,Two Hands Tool,Tweezers,0.3204,0.3204,1080,1920
train,12_1_0439,Right Hand Tool,Suction Cannula,1.0,1.0,1080,1920
train,15_1_0273,Right Hand Tool,Scissors,0.9979,0.9979,1080,1920
train,13_1_0243,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,15_1_0325,Right Hand Tool,Scalpel,0.9935,0.9935,1080,1920
train,06_1_1171,Left Hand Tool,Tweezers,0.9708,0.9708,1080,1920
train,06_1_0430,Left Hand Tool,Tweezers,0.9791,0.6774,1080,1920
train,12_1_0491,Two Hands Tool,Suction Cannula,1.0,0.7552,1080,1920
train,01_1_0512,Right Hand Tool,Scissors,1.0,1.0,1080,1920
train,06_1_0613,Right Hand Tool,Raspatory,1.0,0.9811,1080,1920
train,02_1_0478,Right Hand Tool,Gauze,0.9988,0.9402,1080,1920
train,11_1_0785,Left Hand Tool,Gauze,1.0,0.4613,1080,1920
train,13_1_0393,Left Hand Tool,Tweezers,0.87,0.87,1080,1920
train,01_1_1128,Right Hand Tool,Needle Holders,0.9999,0.9999,1080,1920
train,01_1_0447,Left Hand Tool,Tweezers,1.0,0.8533,1080,1920
train,08_1_1046,Right Hand Tool,Scissors,0.9906,0.2827,1080,1920
train,01_1_0843,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,12_1_0299,Left Hand Tool,Gauze,1.0,0.9703,1080,1920
train,01_1_0670,Right Hand Tool,Bipolar Forceps,1.0,0.9779,1080,1920
train,13_1_0925,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,13_1_0737,Right Hand Tool,Needle Holders,1.0,1.0,1080,1920
train,08_1_1615,Right Hand Tool,Needle Holders,0.998,0.1699,1080,1920
train,13_1_0488,Left Hand Tool,Tweezers,0.3351,0.3351,1080,1920
train,06_1_1268,Left Hand Tool,Tweezers,0.9715,0.5464,1080,1920
train,06_1_1471,Right Hand Tool,Bipolar Forceps,0.947,0.4233,1080,1920
train,13_1_0310,Right Hand Tool,Gauze,0.1957,0.0733,1080,1920
train,01_1_0563,Left Hand Tool,Gauze,0.9332,0.9146,1080,1920
train,13_1_0931,Right Hand Tool,Scalpel,0.9322,0.8788,1080,1920
train,06_1_0770,Left Hand Tool,Tweezers,0.9891,0.9595,1080,1920
train,08_1_1640,Right Hand Tool,Needle Holders,0.9976,0.965,1080,1920
train,13_1_0338,Left Hand Tool,Electric Cautery,0.4683,0.4683,1080,1920
train,01_1_0684,Right Hand Tool,Needle Holders,0.9119,0.9119,1080,1920
